formation_energy,MagpieData avg_dev Electronegativity formula,DemlData std_dev electronegativity formula,(coval_r_B_coval_r_X)/(B_ionic_radius),PymatgenData std_dev X formula,MagpieData range CovalentRadius formula,MagpieData avg_dev NdValence formula,MagpieData mean NdValence formula,local_difference_in_NdValence_allsites,(EnB-6*EnX)/coval_r_B-6X,MagpieData range NdValence formula,(MagpieData maximum NUnfilled _B)/(MagpieData mean CovalentRadius _X),MagpieData mean SpaceGroupNumber formula,MagpieData range NUnfilled formula,MagpieData maximum NdValence formula,(MagpieData maximum NUnfilled _B)/(MagpieData mean GSvolume_pa _X),MagpieData mean NsValence formula,MagpieData mean NUnfilled formula,MagpieData maximum GSbandgap formula,DemlData minimum molar_vol formula,MagpieData mean NValence formula,MagpieData avg_dev NUnfilled formula,MagpieData avg_dev NsValence formula,MagpieData minimum NValence formula,(MagpieData maximum SpaceGroupNumber _X)/(MagpieData maximum CovalentRadius _B),density,MagpieData range GSbandgap formula,local_difference_in_CovalentRadius,(MagpieData maximum SpaceGroupNumber _X)+(DemlData minimum molar_vol _B),DemlData mean first_ioniz formula,MagpieData mode SpaceGroupNumber formula,DemlData range first_ioniz formula,DemlData mean boiling_point formula,local_difference_in_Electronegativity,EnB/SIrB-6*EnX/SIrX,std_dev ewald_site_energy,MagpieData avg_dev GSbandgap formula,MagpieData range NdUnfilled formula,EnB/rB-6*EnX/rX
-0.1933481766666664,0.2319999999999999,0.2968585521759479,1.0970229341388769,0.2968585521759479,19.0,0.0,10.0,0.0,-0.014655172413793103,0.0,0.014388489208633094,102.4,1.0,10.0,0.06337135614702155,2.0,2.4,0.799,16.42,15.6,0.4799999999999999,0.0,15.0,1.2028985507246377,5.69799344945153,0.799,0.8782189430424854,186.46,883860.0,14.0,107000,1379.4,0.0423579143866177,-13.688338073953675,8.284622759052688,0.32992,0.0,-0.0732718173287457
-0.3498010542187502,0.4040624999999999,0.5592640841225848,1.3955823293172693,0.5592640841225848,25.0,0.0,10.0,0.0,-0.02296041308089501,0.0,0.03333333333333333,119.875,3.0,10.0,0.15432098765432098,2.0,3.75,0.799,16.29,21.25,1.3125,0.0,14.0,0.10071942446043165,8.411536526958821,0.799,15.079069503031572,30.29,736150.0,194.0,351600,1591.625,0.5145974904429147,-4.861775651249335,5.694306354386091,0.37453125,0.0,-0.11339928057553957
-0.6807551049999998,0.125,0.1767766952966369,1.2387315728072965,0.1767766952966369,41.0,5.0,5.0,10.0,-0.027169421487603308,10.0,0.0380952380952381,147.5,2.0,10.0,0.15511767129595969,2.0,3.0,2.202,15.53,17.0,1.0,0.0,6.0,0.4794520547945205,7.399742718859812,2.202,41.0,88.26,857600.0,70.0,284000,1369.935,0.25,-6.455060284983558,1.7763568394002505e-15,1.101,0.0,-0.13146966731898235
-1.4757923255555558,0.4622222222222223,0.7353910524340095,1.7892088342186185,0.7353910524340095,55.0,0.8888888888888891,0.6666666666666666,1.1504108282629069,-0.02965957446808511,2.0,0.0761904761904762,111.33333333333331,6.0,2.0,0.31023534259191937,2.0,4.0,2.202,10.64,5.333333333333333,2.6666666666666665,0.0,4.0,0.4375,2.946245678909849,2.202,53.868899094719744,80.64,886000.0,70.0,340800,1665.246666666667,1.0186119101547004,-5.867588932806324,17.431738145583253,0.9786666666666668,8.0,-0.13780357142857141
-3.080169875989584,1.36875,1.960348108342585,3.2959110104027185,1.960348108342585,146.0,0.4375,0.25,0.4172705027985857,-0.12274725274725275,2.0,0.14035087719298245,90.875,7.0,2.0,0.8241050733968581,1.75,1.875,1.97,10.64,5.125,1.53125,0.375,1.0,0.09375,2.8407990083205275,1.97,103.0,25.64,1237675.0,15.0,1262200,756.14375,2.4399999999999995,-15.982832250232095,12.738188059398654,0.9234375,8.0,-0.40932236842105263
-0.312413291285714,0.2927999999999999,0.4517900903232447,1.1009174311926604,0.4517900903232447,37.0,3.2,8.0,2.960308814278504,-0.02362847222222222,10.0,0.0,47.6,3.0,10.0,0.0,2.0,1.8,1.625,13.0,13.0,0.72,0.0,5.0,0.09722222222222222,4.588091381654502,1.625,22.740065199811287,27.0,940520.0,14.0,144000,892.8,0.7832667596170236,-5.948325358851674,12.386846724320042,0.32824,0.0,-0.11576388888888889
-2.7028377160000003,0.8735999999999999,1.2115633348222925,2.4847170183395773,1.2115633348222925,104.0,2.16,1.6,2.9724375300067374,-0.06948148148148149,7.0,0.045454545454545456,84.8,7.0,7.0,0.32948929159802304,2.0,3.6,0.0,6.67,6.0,2.16,0.0,3.0,0.09523809523809523,5.203077537805491,0.0,59.82421986183183,18.67,1067040.0,12.0,680800,1314.72,1.548574291019069,-11.485335705466088,13.654088039601143,0.0,9.0,-0.2978066378066378
-1.712967010000001,1.0725,1.3953458352680883,2.2005772005772015,1.3953458352680883,100.0,1.875,1.25,2.405405020485593,-0.07944558521560574,5.0,0.09090909090909091,120.5,5.0,5.0,0.6589785831960461,1.5,2.75,0.0,7.23,4.75,1.625,0.5,1.0,0.07228915662650602,4.382360574422522,0.0,73.75156633862319,19.23,944125.0,12.0,818100,1070.1,1.825014315099441,-13.35077913054254,14.66071761870358,0.0,5.0,-0.3042354694485842
-2.1611467852777784,1.1555555555555554,1.820817124260424,2.6963082005267625,1.820817124260424,109.0,1.7777777777777777,1.0,1.635552748016167,-0.11662303664921465,9.0,0.03508771929824561,85.88888888888889,1.0,9.0,0.20602626834921453,1.6666666666666667,1.1111111111111112,1.97,9.09,7.555555555555554,0.1975308641975308,0.4444444444444444,1.0,0.09036144578313253,4.357056613903268,1.97,99.0,24.09,1327511.111111111,15.0,1185200,768.9088888888889,2.6,-16.329971931763648,20.660510466682343,0.8755555555555554,1.0,-0.40831822934820494
-0.9518745544444442,0.3422222222222222,0.5444722215136416,1.4745534209639368,0.5444722215136416,37.0,3.555555555555556,7.333333333333332,4.47728746633542,-0.017258805513016846,8.0,0.057971014492753624,166.0,6.0,10.0,0.230127529005878,2.0,4.0,0.4639999999999999,14.02,12.0,2.6666666666666665,0.0,4.0,0.8685714285714285,5.7514458162027084,0.4639999999999999,34.0325315598923,166.02,792900.0,152.0,229200,2401.333333333333,0.7082445757058669,-12.283618899273108,14.859363905826172,0.2062222222222222,8.0,-0.08370434782608696
-0.6695844695312498,0.4343750000000001,0.7711391285335972,1.5949512335054503,0.7711391285335972,98.0,3.75,2.5,4.582707404372335,-0.027535641547861506,10.0,0.0380952380952381,110.75,3.0,10.0,0.15511767129595969,1.875,2.25,2.202,12.95,7.5,0.625,0.21875,1.0,0.5035971223021583,2.8710824901410823,2.202,33.742260416652066,86.28999999999999,884050.0,70.0,580800,1047.91875,0.6153000428918907,-5.5724637681159415,27.924815729280013,1.0321875,0.0,-0.13332785200411099
-2.3754064209782606,0.8812854442344045,1.237713577258026,2.537422416940489,1.2377135772580257,141.0,3.7882797731569,2.739130434782609,5.066053461788364,-0.07268482490272374,10.0,0.06060606060606061,52.65217391304348,7.0,10.0,0.4393190554640307,2.0,3.652173913043478,0.0,11.8,7.478260869565218,2.011342155009452,0.0,3.0,0.08633093525179857,5.759867561920867,0.0,73.0,28.29,1026586.9565217393,12.0,775800,1206.6,1.48,-12.09429727972483,15.846439141672766,0.0,9.0,-0.2986265533028123
-1.3338025257142847,0.9926530612244898,1.3506929438519433,1.6487577463187217,1.3506929438519433,110.0,4.081632653061225,2.8571428571428568,5.510423913141878,-0.07577689243027888,10.0,0.07575757575757576,94.42857142857144,5.0,10.0,0.5491488193300385,2.0,2.571428571428572,0.0,17.22,11.428571428571429,1.3877551020408163,0.0,2.0,0.08275862068965517,8.439708126191068,0.0,77.82317480482921,29.22,1003457.1428571428,12.0,724500,801.4,1.7918040036768417,-13.104368515293485,10.151711608611004,0.0,0.0,-0.3015548589341693
-0.0793983600000001,0.3775,0.4925342627675763,1.2322695035460995,0.4925342627675763,25.0,1.875,8.75,2.044274184289373,-0.023476764199655765,5.0,0.05,120.5,5.0,10.0,0.23148148148148145,1.5,2.75,0.799,7.23,12.25,1.625,0.5,6.0,0.10071942446043165,6.926719214142076,0.799,16.666470451593028,21.23,816475.0,14.0,288100,1823.75,0.7806918224147105,-5.028085735402808,11.236137653749031,0.3995,5.0,-0.11555755395683454
-2.72082749025,1.068,1.4763855477869885,3.1411677753141176,1.4763855477869885,104.0,0.96,0.6,1.0814282007197,-0.08469026548672566,3.0,0.10606060606060606,98.8,6.0,3.0,0.7688083470620538,1.8,2.8,0.0,10.85,7.6,1.6799999999999995,0.3199999999999999,1.0,0.07058823529411765,6.807697359179884,0.0,103.9715193222614,22.85,1039700.0,12.0,818100,1431.52,1.9396098147149807,-12.591126989869757,44.1388387436811,0.0,7.0,-0.303903743315508
