formation_energy,MagpieData avg_dev Electronegativity formula,PymatgenData std_dev X formula,DemlData std_dev electronegativity formula,MagpieData avg_dev NdValence formula,MagpieData range CovalentRadius formula,local_difference_in_NdValence_allsites,MagpieData mean SpaceGroupNumber formula,MagpieData mean NdValence formula,MagpieData maximum GSbandgap formula,MagpieData range NdValence formula,MagpieData maximum NdValence formula,MagpieData range NUnfilled formula,MagpieData range GSbandgap formula,MagpieData mean NUnfilled formula,DemlData mean first_ioniz formula,MagpieData mode Electronegativity formula,MagpieData range SpaceGroupNumber formula,MagpieData avg_dev NUnfilled formula,DemlData minimum molar_vol formula,local_difference_in_Electronegativity,local_difference_in_CovalentRadius,MagpieData maximum NdUnfilled formula,MagpieData avg_dev GSbandgap formula,DemlData range first_ioniz formula,MagpieData mean NsValence formula,MagpieData range NdUnfilled formula,coval_r_B_coval_r_X,MagpieData maximum NUnfilled formula,PymatgenData minimum thermal_conductivity formula,MagpieData mode SpaceGroupNumber formula,MagpieData avg_dev NsValence formula,pymatgen_B_poissons_ratio,MagpieData maximum MendeleevNumber formula,std_dev ewald_site_energy,min_bondlength,MagpieData minimum NValence formula,MagpieData mean NValence formula,MagpieData maximum NUnfilled _B,oct_mean_bond,DemlData mean boiling_point formula,density,DemlData std_dev first_ioniz formula,mean Average bond length,DemlData minimum molar_vol _B,MagpieData mean GSbandgap _X,MagpieData maximum CovalentRadius formula,MagpieData maximum GSmagmom _B,DemlData range boiling_point formula,maximum neighbor distance variation,MagpieData mean NpUnfilled _X
-0.312413291285714,0.2927999999999999,0.4517900903232447,0.4517900903232447,3.2,37.0,2.960308814278504,47.6,8.0,1.625,10.0,10.0,3.0,1.625,1.8,940520.0,2.55,192.0,0.72,13.0,0.7832667596170236,22.740065199811287,0.0,0.32824,144000,2.0,0.0,1.2,3.0,0.236,14.0,0.0,0.3,89.0,12.386846724320042,2.867054438616684,5.0,13.0,0.0,2.873887352490196,892.8,4.588091381654502,60856.177054710606,2.349409530388213,13.0,0.799,144.0,0.0,490.0,0.2115044710848712,2.0
-2.7028377160000003,0.8735999999999999,1.2115633348222925,1.2115633348222925,2.16,104.0,2.9724375300067374,84.8,1.6,0.0,7.0,7.0,7.0,0.0,3.6,1067040.0,3.44,182.0,2.16,6.67,1.548574291019069,59.82421986183183,9.0,0.0,680800,2.0,9.0,1.9090909090909087,9.0,0.02658,12.0,0.0,0.31,87.0,13.654088039601143,1.9303580300728893,3.0,6.0,3.0,1.933418136356332,1314.72,5.203077537805491,407585.044587542,1.998317519397612,6.67,0.0,170.0,1.5484712,3109.8,0.1651868704473117,2.0
-1.712967010000001,1.0725,1.3953458352680883,1.3953458352680883,1.875,100.0,2.405405020485593,120.5,1.25,0.0,5.0,5.0,5.0,0.0,2.75,944125.0,3.44,217.0,1.625,7.23,1.825014315099441,73.75156633862319,5.0,0.0,818100,1.5,5.0,2.310606060606061,6.0,0.02658,12.0,0.5,0.21,87.0,14.66071761870358,2.181291552335987,1.0,4.75,6.0,2.1812915769078214,1070.1,4.382360574422522,472979.6644677232,2.1036335271612026,7.23,0.0,166.0,0.0,2853.8,0.0991063851556085,2.0
-2.1611467852777784,1.1555555555555554,1.820817124260424,1.820817124260424,1.7777777777777777,109.0,1.635552748016167,85.88888888888889,1.0,1.97,9.0,9.0,1.0,1.97,1.1111111111111112,1327511.111111111,3.98,214.0,0.1975308641975308,9.09,2.6,99.0,1.0,0.8755555555555554,1185200,1.6666666666666667,1.0,2.649122807017544,2.0,0.0277,15.0,0.4444444444444444,0.38,93.0,20.660510466682343,2.185174554908283,1.0,7.555555555555554,2.0,2.224234172522857,768.9088888888889,4.357056613903268,725995.2782215598,2.049038883867788,9.09,1.97,166.0,0.0,4012.97,0.1580885697513199,1.0
-0.9518745544444442,0.3422222222222222,0.5444722215136416,0.5444722215136416,3.555555555555556,37.0,4.47728746633542,166.0,7.333333333333332,0.4639999999999999,8.0,10.0,6.0,0.4639999999999999,4.0,792900.0,2.1,42.0,2.6666666666666665,14.02,0.7082445757058669,34.0325315598923,8.0,0.2062222222222222,229200,2.0,8.0,1.2681159420289856,8.0,3.0,152.0,0.0,0.34,90.0,14.859363905826172,2.947544580973565,4.0,12.0,8.0,2.947573304732808,2401.333333333333,5.7514458162027084,162068.8742479567,2.9475733047328068,14.02,0.4639999999999999,175.0,0.0,3421.0,0.1486261074562124,2.0
-0.6695844695312498,0.4343750000000001,0.7711391285335972,0.7711391285335972,3.75,98.0,4.582707404372335,110.75,2.5,2.202,10.0,10.0,3.0,2.202,2.25,884050.0,2.58,159.0,0.625,12.95,0.6153000428918907,33.742260416652066,0.0,1.0321875,580800,1.875,0.0,1.3238095238095238,4.0,0.205,70.0,0.21875,0.36,88.0,27.924815729280013,2.5254443417964616,1.0,7.5,4.0,2.62057314212494,1047.91875,2.8710824901410823,265816.1352848577,2.409951349726208,16.29,2.202,203.0,0.0,2157.13,0.2531684153089408,2.0
-2.3754064209782606,0.8812854442344045,1.2377135772580257,1.237713577258026,3.7882797731569,141.0,5.066053461788364,52.65217391304348,2.739130434782609,0.0,10.0,10.0,7.0,0.0,3.652173913043478,1026586.9565217393,3.44,182.0,2.011342155009452,11.8,1.48,73.0,9.0,0.0,775800,2.0,9.0,2.106060606060606,9.0,0.02658,12.0,0.0,0.36,87.0,15.846439141672766,2.0936518828703363,3.0,7.478260869565218,4.0,2.093715260672059,1206.6,5.759867561920867,479198.6079267407,1.967521796387864,16.29,0.0,207.0,0.0,3652.8,0.1970130037808268,2.0
-1.3338025257142847,0.9926530612244898,1.3506929438519433,1.3506929438519433,4.081632653061225,110.0,5.510423913141878,94.42857142857144,2.8571428571428568,0.0,10.0,10.0,5.0,0.0,2.571428571428572,1003457.1428571428,3.44,213.0,1.3877551020408163,17.22,1.7918040036768417,77.82317480482921,0.0,0.0,724500,2.0,0.0,2.196969696969697,5.0,0.02658,12.0,0.0,0.45,87.0,10.151711608611004,2.18923339738296,2.0,11.428571428571429,5.0,2.330950436296607,801.4,8.439708126191068,474209.3253888142,2.3527750115121973,17.22,0.0,176.0,0.0,1666.8,0.1871536869880853,2.0
-0.0793983600000001,0.3775,0.4925342627675763,0.4925342627675763,1.875,25.0,2.044274184289373,120.5,8.75,0.799,5.0,10.0,5.0,0.799,2.75,816475.0,2.55,215.0,1.625,7.23,0.7806918224147105,16.666470451593028,5.0,0.3995,288100,1.5,5.0,1.1583333333333334,6.0,0.52,14.0,0.5,0.21,89.0,11.236137653749031,2.4413500731726026,6.0,12.25,6.0,2.464521087592709,1823.75,6.926719214142076,161339.03123547012,2.5188064462639788,7.23,0.799,145.0,0.0,1986.0,0.1359048659190702,2.0
-2.72082749025,1.068,1.4763855477869885,1.4763855477869885,0.96,104.0,1.0814282007197,98.8,0.6,0.0,3.0,3.0,6.0,0.0,2.8,1039700.0,3.44,217.0,1.6799999999999995,10.85,1.9396098147149807,103.9715193222614,7.0,0.0,818100,1.8,7.0,2.575757575757576,7.0,0.02658,12.0,0.3199999999999999,0.34,87.0,44.1388387436811,2.003164639004699,1.0,7.6,7.0,2.003999201373528,1431.52,6.807697359179884,462546.4532655844,2.1141107332979896,10.85,0.0,170.0,0.0,5640.8,0.1363932202811992,2.0
